index,mid,value_col,iso_code,model_type,R2,MAE,MSE,RMSE,R2_train,MAE_train,MSE_train,RMSE_train,Year,lower,upper,transform,excess,country_name,continent,excess_category
5219,1700.0,1164.64402931474,SLE,SVR_RBF,,4.945262139481436,4.945262139481436,24.45561762818851,0.932498940147943,1.513999214027444,2.1053120923070963,4.432339006014484,2020,,,divide by 100,0.0,Sierra Leone,Africa,0. No Excess Deaths
5399,5400.0,4518.56729848471,SOM,SVR_RBF,,8.841340128007566,8.841340128007566,78.16929525911685,0.8788050998165016,1.7012579266450554,2.440863285589954,5.957813578940986,2020,,,divide by 100,0.0,Somalia,Africa,0. No Excess Deaths
5435,1900.0,1515.650591266,ZAF,SVR_RBF,,3.969849227372821,3.969849227372821,15.759702888072583,0.6037757464145166,1.5118158104285735,2.1624765779606543,4.676304950228422,2020,,,divide by 100,0.0,South Africa,Africa,0. No Excess Deaths
5543,100.0,89.4111460123835,LKA,SVR_RBF,,0.030350432087718482,0.030350432087718482,0.0009211487279112117,0.9499515806213326,0.07508682708486178,0.09866638985437716,0.00973505648689594,2020,,,divide by 100,0.0,Sri Lanka,Asia,0. No Excess Deaths
5687,200.0,69.4933935135725,SWZ,SVR_RBF,,0.9409658699268532,0.9409658699268532,0.8854167683671995,0.9547031007085371,0.0763917665020131,0.1079705255705321,0.011657634391976927,2020,,,divide by 100,0.0,Eswatini,Africa,0. No Excess Deaths
5867,7300.0,5390.31873089346,TZA,SVR_RBF,,19.449643878472386,19.449643878472386,378.2886469993984,0.5085722815145737,9.585373876448509,12.256175304856281,150.21383310336896,2020,,,divide by 100,0.0,"Tanzania, United Republic of",Africa,0. No Excess Deaths
6011,1200.0,1089.37879097842,TGO,SVR_RBF,,1.4043320775163366,1.4043320775163366,1.97214858394135,0.9198880994256207,0.2917876843476149,0.35760929842244915,0.1278844103181963,2020,,,divide by 100,0.0,Togo,Africa,0. No Excess Deaths
6227,4800.0,4699.68844721692,UGA,SVR_RBF,,0.6912924165482011,0.6912924165482011,0.4778852051770515,0.8020090347038078,1.359505952158808,1.6803377564567599,2.823534975774137,2020,,,divide by 100,0.0,Uganda,Africa,0. No Excess Deaths
6335,100.0,66.8304336551179,GBR,Bayesian_ridge,,0.04597529238438425,0.04597529238438425,0.00211372750982962,0.012186733874522515,0.04739337967147483,0.05535523194171214,0.0030642017033207475,2020,,,divide by 100,0.0,United Kingdom,Europe,0. No Excess Deaths
1331,100.0,52.0688945300116,COM,POISSON,,0.0025380661196756638,0.0025380661196756638,6.441779627845481e-06,0.971041744683425,0.024054110460459185,0.03024086244601121,0.0009145097614785712,2020,,,divide by 100,0.0,Comoros,Africa,0. No Excess Deaths
1187,8200.0,7763.501024519001,TCD,Bayesian_ARD,,4.745424977903625,4.745424977903625,22.519058220911617,0.9581544541482396,2.049827096725513,2.776107245702114,7.706771439639777,2020,,,divide by 100,0.0,Chad,Africa,0. No Excess Deaths
6659,2600.0,1733.84834797828,ZWE,SVR_RBF,,8.296119052338309,8.296119052338309,68.82559133057067,0.7628649951839069,1.8271576589297747,2.940174236760658,8.644624542511119,2020,,,divide by 100,0.0,Zimbabwe,Africa,0. No Excess Deaths
1079,4200.0,4119.2543408024,CMR,SVR_RBF,,1.2709996691295302,1.2709996691295302,1.6154401589273752,0.8087866805408169,1.1470271141067405,1.4306372651659396,2.046722984481479,2020,,,divide by 100,0.0,Cameroon,Africa,0. No Excess Deaths
1151,2200.0,1887.70117575793,CAF,SVR_RBF,,3.2825874510015574,3.2825874510015574,10.775380373472903,0.9687951748712922,0.452141904585352,0.584886994535894,0.34209279637723095,2020,,,divide by 100,0.0,Central African Republic,Africa,0. No Excess Deaths
935,2100.0,2049.37949576124,BFA,Bayesian_ARD,,0.4304857180056949,0.4304857180056949,0.18531795340687868,0.9586093826801341,0.5872814327488758,0.7471430833321164,0.5582227869710219,2020,,,divide by 100,0.0,Burkina Faso,Africa,0. No Excess Deaths
215,300.0,285.564490739846,ARG,SVR_RBF,,0.3277930511416294,0.3277930511416294,0.10744828437673885,0.9706209162009636,0.15001212488553778,0.22022621226936817,0.0484995845705128,2020,,,divide by 100,0.0,Argentina,South America,0. No Excess Deaths
143,3000.0,2913.63221791804,AGO,SVR_RBF,,1.331399747074908,1.331399747074908,1.7726252865111287,0.779959707184678,6.006393805531403,7.006621053396573,49.09273858590011,2020,,,divide by 100,0.0,Angola,Africa,0. No Excess Deaths
647,2500.0,2451.01624465736,BEN,SVR_RBF,,0.59274156070801,0.59274156070801,0.3513425577905675,0.9740358823522721,0.532336272024314,0.7467507322775228,0.5576366561570164,2020,,,divide by 100,0.0,Benin,Africa,0. No Excess Deaths
5183,-0.0,0.0666641896091998,SYC,Bayesian_ridge,,0.001626893240221024,0.001626893240221024,2.6467816150768624e-06,0.9336343589779096,0.000659731878101897,0.0007954089502930872,6.326753982063509e-07,2020,,,divide by 100,0.0666641896091998,Seychelles,Africa,1. 0 to <100
2663,0.0,0.132720890264807,ISL,Bayesian_ridge,,0.0004024203075566812,0.0004024203075566812,1.619421039340139e-07,0.8821251831265672,0.00017175001603108689,0.00022334516998856146,4.988306495721941e-08,2020,,,divide by 100,0.132720890264807,Iceland,Europe,1. 0 to <100
3707,0.0,0.144638991875172,MLT,Bayesian_ridge,,0.0011610939754418267,0.0011610939754418267,1.3481392198073051e-06,0.9401582243400541,0.0004912411141457268,0.0005844844930313671,3.4162212259413414e-07,2020,,,divide by 100,0.144638991875172,Malta,Europe,1. 0 to <100
179,0.0,0.212479478309319,ATG,Bayesian_ridge,,0.00012966732943689744,0.00012966732943689744,1.681361632329689e-08,0.9352280517996382,0.0002666468195776428,0.0003212479536813177,1.0320024774443406e-07,2020,,,divide by 100,0.212479478309319,Antigua and Barbuda,North America,1. 0 to <100
3491,0.0,0.389130008518843,LUX,Bayesian_ridge,,0.0003616090279845402,0.0003616090279845402,1.3076108911992395e-07,0.5338519245980455,0.00041013659519928387,0.00048807142114470903,2.382137121382159e-07,2020,,,divide by 100,0.389130008518843,Luxembourg,Europe,1. 0 to <100
3023,100.0,100.394942748984,JOR,SVR_RBF,,0.05812239005019615,0.05812239005019615,0.0033782122251471403,0.38532179789394405,0.04468692928766483,0.05408736041836902,0.002925442557026552,2020,,,divide by 100,0.3949427489839934,Jordan,Asia,1. 0 to <100
2375,0.0,0.422765795894309,GRD,Bayesian_ridge,,0.002233460700698078,0.002233460700698078,4.98834670156275e-06,0.9228409894107426,0.0009509843983143712,0.0011037655471557713,1.218298383088079e-06,2020,,,divide by 100,0.422765795894309,Grenada,North America,1. 0 to <100
3923,0.0,0.43221039798624694,MNE,Bayesian_ridge,,0.00031828955788384267,0.00031828955788384267,1.0130824265789203e-07,0.6394141328165096,0.0010801631166896242,0.0013782853306196759,1.8996704526013893e-06,2020,,,divide by 100,0.43221039798624694,Montenegro,Europe,1. 0 to <100
5903,-0.0,0.607193107349565,MKD,Bayesian_ridge,,0.00916135303215223,0.00916135303215223,8.393038937972485e-05,0.9640550275710118,0.0030808031548660176,0.003756031107408774,1.4107769679822383e-05,2020,,,divide by 100,0.607193107349565,North Macedonia,Europe,1. 0 to <100
5579,0.0,0.617940322586674,VCT,Bayesian_ridge,,0.0015633293026653368,0.0015633293026653368,2.4439985085720885e-06,0.9341834949707672,0.001118383685895318,0.0012939797825835548,1.6743836777349836e-06,2020,,,divide by 100,0.617940322586674,Saint Vincent and the Grenadines,North America,1. 0 to <100
1979,-0.0,0.725149903871586,EST,POISSON,,0.024672718189643172,0.024672718189643172,0.0006087430228655491,0.9296653172619832,0.007412625911536634,0.0094710212126099,8.970024280970669e-05,2020,,,divide by 100,0.725149903871586,Estonia,Europe,1. 0 to <100
5327,0.0,0.8612973707271231,SVN,Bayesian_ridge,,0.004512183593491502,0.004512183593491502,2.0359800781373885e-05,0.9074527356234056,0.0023521351178009257,0.0028907395673543846,8.356375246268216e-06,2020,,,divide by 100,0.8612973707271231,Slovenia,Europe,1. 0 to <100
4319,0.0,0.898420357631687,NOR,Bayesian_ridge,,0.0044924803334042505,0.0044924803334042505,2.0182379546023964e-05,0.856162871510575,0.0028883599327224336,0.003485035524403116,1.2145472606351702e-05,2020,,,divide by 100,0.898420357631687,Norway,Europe,1. 0 to <100
539,-0.0,1.00274466605298,BLR,POISSON,,0.16432025410563245,0.16432025410563245,0.027001145909339618,0.9576187125995006,0.03745859169372992,0.049003976066116346,0.002401389670288504,2020,,,divide by 100,1.00274466605298,Belarus,Europe,1. 0 to <100
503,0.0,1.17324044738584,BRB,Bayesian_ridge,,0.0019247598760643008,0.0019247598760643008,3.7047005805070626e-06,0.8613577053868003,0.0006475308922160823,0.0009604483794635487,9.224610896141569e-07,2020,,,divide by 100,1.17324044738584,Barbados,North America,1. 0 to <100
4967,0.0,1.46535957227545,LCA,Bayesian_ridge,,0.0011272024352000504,0.0011272024352000504,1.2705853299209236e-06,0.46454274782985716,0.002496248346786969,0.0033756516037015366,1.1395023749572755e-05,2020,,,divide by 100,1.46535957227545,Saint Lucia,North America,1. 0 to <100
3851,0.0,1.48623867501392,FSM,Bayesian_ridge,,0.005870543041931043,0.005870543041931043,3.446327560716498e-05,0.9367001665830044,0.001412300685778345,0.0017859466788614521,3.189605539736251e-06,2020,,,divide by 100,1.48623867501392,"Micronesia, Federated States of",Oceania,1. 0 to <100
755,-0.0,1.64383561664662,BIH,POISSON,,0.06839584874607689,0.06839584874607689,0.0046779921256962275,0.9486777768586545,0.015604001939594322,0.022045304027825296,0.00048599542967925027,2020,,,divide by 100,1.64383561664662,Bosnia and Herzegovina,Europe,1. 0 to <100
1475,0.0,1.73405575961884,HRV,Bayesian_ridge,,0.00203225592552252,0.00203225592552252,4.130064146821394e-06,0.9376655625482754,0.0028623026562258447,0.0044500246434898,1.9802719327666518e-05,2020,,,divide by 100,1.73405575961884,Croatia,Europe,1. 0 to <100
3455,-0.0,2.33833080458185,LTU,POISSON,,0.04103145801121271,0.04103145801121271,0.0016835805465259118,0.9572484718786612,0.009547823324740927,0.011856495663185257,0.0001405764894111308,2020,,,divide by 100,2.33833080458185,Lithuania,Europe,1. 0 to <100
4751,0.0,2.35768466939933,QAT,Bayesian_ridge,,0.005357524246512268,0.005357524246512268,2.8703066051966844e-05,0.43878987404631253,0.0033610881634263895,0.004027709622362586,1.6222444802072167e-05,2020,,,divide by 100,2.35768466939933,Qatar,Asia,1. 0 to <100
71,-0.0,2.4829336751521,ALB,POISSON,,0.08858887187900212,0.08858887187900212,0.007847988220794253,0.9805535658749214,0.01301201074600901,0.015620460455556377,0.0002439987848436005,2020,,,divide by 100,2.4829336751521,Albania,Europe,1. 0 to <100
6047,0.0,2.51275269453842,TON,Bayesian_ridge,,0.0006095787454364066,0.0006095787454364066,3.7158624688782335e-07,0.8173290779701502,0.0011328990138035526,0.001439277524821125,2.071519793455224e-06,2020,,,divide by 100,2.51275269453842,Tonga,Oceania,1. 0 to <100
863,0.0,2.65416342026988,BRN,Bayesian_ridge,,0.0005734352310365481,0.0005734352310365481,3.2882796419393935e-07,0.617922149268805,0.0027198046550559146,0.003086602866769646,9.527117257150596e-06,2020,,,divide by 100,2.65416342026988,Brunei Darussalam,Asia,1. 0 to <100
5291,0.0,2.70181289066665,SVK,POISSON,,0.012469543091939546,0.012469543091939546,0.00015548950492173726,0.9192302435904309,0.004622124865069244,0.006033650758287766,3.640494147298653e-05,2020,,,divide by 100,2.70181289066665,Slovakia,Europe,1. 0 to <100
1691,0.0,2.84120719328434,DNK,Bayesian_ridge,,0.0024538858715759705,0.0024538858715759705,6.02155587072016e-06,0.8701419468049015,0.003915949263657762,0.005701478421821004,3.250685619449053e-05,2020,,,divide by 100,2.84120719328434,Denmark,Europe,1. 0 to <100
2843,0.0,2.9903742438438,IRL,Bayesian_ridge,,0.009749340477607081,0.009749340477607081,9.504963974830787e-05,0.4661281221835787,0.004612432207625375,0.0057309531284719245,3.284382376074214e-05,2020,,,divide by 100,2.9903742438438,Ireland,Europe,1. 0 to <100
431,0.0,3.02059754951174,BHR,Bayesian_ridge,,0.002274033143132362,0.002274033143132362,5.171226736064449e-06,0.865418774637211,0.0020444940558538406,0.0025077724091526836,6.288922456107454e-06,2020,,,divide by 100,3.02059754951174,Bahrain,Asia,1. 0 to <100
3131,0.0,3.05338849716873,KIR,Bayesian_ridge,,0.003253226946351776,0.003253226946351776,1.0583485564469302e-05,0.7045405173419172,0.005140502046529427,0.005614338631628524,3.1520798270596445e-05,2020,,,divide by 100,3.05338849716873,Kiribati,Oceania,1. 0 to <100
5255,0.0,3.05563270371145,SGP,Bayesian_ridge,,0.0008438977030311434,0.0008438977030311434,7.1216333318124e-07,0.7814232356460853,0.0071067639310709325,0.008787631630270963,7.72224696693387e-05,2020,,,divide by 100,3.05563270371145,Singapore,Asia,1. 0 to <100
3275,0.0,3.29789207862142,LVA,POISSON,,0.02604399277054878,0.02604399277054878,0.0006782895594323971,0.9247389574060446,0.012253552885687777,0.014403283218605513,0.00020745456747536318,2020,,,divide by 100,3.29789207862142,Latvia,Europe,1. 0 to <100
5003,0.0,3.5447444137986497,WSM,Bayesian_ridge,,0.008457385588326642,0.008457385588326642,7.152737098963518e-05,0.8547437912396842,0.0035834442874753967,0.004415952800370724,1.9500639135102037e-05,2020,,,divide by 100,3.5447444137986497,Samoa,Oceania,1. 0 to <100
1583,0.0,3.6101974882399994,CZE,POISSON,,0.03589724690011034,0.03589724690011034,0.0012886123350074816,0.8997313028463246,0.012488145642743908,0.016895819685993296,0.0002854687228615986,2020,,,divide by 100,3.6101974882399994,Czechia,Europe,1. 0 to <100
3167,0.0,3.80057650385139,KWT,Bayesian_ridge,,0.0019029704898362726,0.0019029704898362726,3.6212966851877035e-06,0.20217766150475325,0.00793930669827162,0.009861741947524377,9.725395423956189e-05,2020,,,divide by 100,3.80057650385139,Kuwait,Asia,1. 0 to <100
2087,0.0,3.83589476171377,FIN,Bayesian_ridge,,0.0023955820147737797,0.0023955820147737797,5.738813189507602e-06,0.0010126170664337408,0.0015676293513626476,0.0020134482665038257,4.053973921887261e-06,2020,,,divide by 100,3.83589476171377,Finland,Europe,1. 0 to <100
395,0.0,3.85253166684479,BHS,Bayesian_ridge,,0.007794157264696053,0.007794157264696053,6.074888746681425e-05,0.3594190273063861,0.0030747368185301575,0.004011760623930156,1.6094223303716476e-05,2020,,,divide by 100,3.85253166684479,Bahamas,North America,1. 0 to <100
3635,-0.0,3.96856627403765,MDV,POISSON,,0.06682199039174436,0.06682199039174436,0.004465178399914375,0.9215349413561811,0.01876228467259231,0.024113618616065282,0.00058146660276105,2020,,,divide by 100,3.96856627403765,Maldives,Asia,1. 0 to <100
1007,-0.0,4.22414400719856,CPV,POISSON,,0.11400533937908264,0.11400533937908264,0.01299721740693981,0.9852944904861701,0.016104231368310722,0.019737123446911708,0.00038955404195863185,2020,,,divide by 100,4.22414400719856,Cabo Verde,Africa,1. 0 to <100
899,0.0,4.25161516966975,BGR,POISSON,,0.04226363378913031,0.04226363378913031,0.0017862147410617174,0.9756635983072133,0.010393016129785873,0.01261109703719339,0.0001590397684815079,2020,,,divide by 100,4.25161516966975,Bulgaria,Europe,1. 0 to <100
323,0.0,4.33956238346549,AUT,Bayesian_ridge,,0.010118581261684863,0.010118581261684863,0.00010238568674932003,0.6950885632552811,0.008148113155476503,0.009030439099671692,8.154883033287928e-05,2020,,,divide by 100,4.33956238346549,Austria,Europe,1. 0 to <100
4175,0.0,4.4291755190247,NZL,Bayesian_ridge,,0.0023954212115423756,0.0023954212115423756,5.738042780707143e-06,0.8509898077915521,0.004835088490489692,0.005953144283233985,3.5439926857001485e-05,2020,,,divide by 100,4.4291755190247,New Zealand,Oceania,1. 0 to <100
4823,-0.0,4.78326080804937,MDA,POISSON,,0.10194457411669652,0.10194457411669652,0.010392696191834631,0.9251018843826577,0.03838438987660026,0.052738973598229606,0.0027813993361947595,2020,,,divide by 100,4.78326080804937,"Moldova, Republic of",Europe,1. 0 to <100
6083,0.0,4.78493959596276,TTO,POISSON,,0.042746511293934954,0.042746511293934954,0.0018272642278025085,0.9829037522672226,0.009154999127698717,0.012130508229506159,0.00014714922990611664,2020,,,divide by 100,4.78493959596276,Trinidad and Tobago,North America,1. 0 to <100
2879,-0.0,4.96625825912169,ISR,POISSON,,0.10783200324374606,0.10783200324374606,0.011627740923559261,0.9446645062028854,0.02725310799650014,0.032329503088274175,0.0010451967699347292,2020,,,divide by 100,4.96625825912169,Israel,Asia,1. 0 to <100
5723,0.0,5.04877997614501,SWE,Bayesian_ridge,,0.006154606714929151,0.006154606714929151,3.7879183815450993e-05,0.5993803316644619,0.0064847924055307865,0.007903619661644412,6.246720375593211e-05,2020,,,divide by 100,5.04877997614501,Sweden,Europe,1. 0 to <100
575,0.0,5.4692426775237,BEL,Bayesian_ridge,,0.005377166776539995,0.005377166776539995,2.8913922542725517e-05,0.8496473609329331,0.004850223944029148,0.005695807281021111,3.24422205825331e-05,2020,,,divide by 100,5.4692426775237,Belgium,Europe,1. 0 to <100
683,-0.0,5.99477567497335,BTN,POISSON,,0.32964767277411267,0.32964767277411267,0.10866758816538846,0.9847249989224435,0.03846752920788182,0.06182525157615394,0.003822361732454725,2020,,,divide by 100,5.99477567497335,Bhutan,Asia,1. 0 to <100
2339,0.0,6.20001989661561,GRC,Bayesian_ridge,,0.02930484047816112,0.02930484047816112,0.0008587736754504705,0.4388205801510804,0.00923787683324039,0.010473410747452973,0.00010969233268486344,2020,,,divide by 100,6.20001989661561,Greece,Europe,1. 0 to <100
5759,0.0,6.41951659991645,CHE,Bayesian_ridge,,0.009991442252290067,0.009991442252290067,9.98289182808472e-05,0.6498665653734612,0.005405803277452909,0.006573609179554953,4.321233764552914e-05,2020,,,divide by 100,6.41951659991645,Switzerland,Europe,1. 0 to <100
6407,0.0,6.52342656136385,URY,POISSON,,0.028418275176309196,0.028418275176309196,0.0008075983639964315,0.9722024313950864,0.007465183641405385,0.009846906505926296,9.696156773645362e-05,2020,,,divide by 100,6.52342656136385,Uruguay,South America,1. 0 to <100
3239,200.0,206.741265162974,LAO,SVR_RBF,,0.5506433380419247,0.5506433380419247,0.30320808572995334,0.992688196192318,0.2606682078271598,0.3516952954627995,0.12368958085066582,2020,,,divide by 100,6.741265162974003,Lao People's Democratic Republic,Asia,1. 0 to <100
2051,0.0,6.84842308662904,FJI,POISSON,,0.006418613014769758,0.006418613014769758,4.1198593033371726e-05,0.9602888311755683,0.0037519792824130174,0.004624357674672768,2.138468390330493e-05,2020,,,divide by 100,6.84842308662904,Fiji,Oceania,1. 0 to <100
5147,0.0,7.025121428354901,SRB,POISSON,,0.0007493746572259791,0.0007493746572259791,5.615623768925536e-07,0.9165564846795891,0.005517742123326335,0.008564876008514698,7.335710104123066e-05,2020,,,divide by 100,7.025121428354901,Serbia,Europe,1. 0 to <100
6191,-0.0,7.1558359162017995,TKM,POISSON,,0.2643047272887947,0.2643047272887947,0.06985698886720415,0.9658219794700368,0.0500740837472177,0.06902843914682878,0.004764925411047445,2020,,,divide by 100,7.1558359162017995,Turkmenistan,Asia,1. 0 to <100
4643,-0.0,7.30880620787676,POL,POISSON,,0.2625732888621858,0.2625732888621858,0.06894473202390486,0.9752710722809368,0.03982315269992336,0.05718614605314027,0.0032702553004110907,2020,,,divide by 100,7.30880620787676,Poland,Europe,1. 0 to <100
4139,0.0,7.45930841038696,NLD,Bayesian_ridge,,0.015959252795165926,0.015959252795165926,0.0002546977497800114,0.6541776369260702,0.032314916213761986,0.03766461308356347,0.0014186230787345405,2020,,,divide by 100,7.45930841038696,Netherlands,Europe,1. 0 to <100
5075,100.0,107.917031492457,SAU,SVR_RBF,,0.23358458236654878,0.23358458236654878,0.05456175711935501,0.9395313803565694,0.0536852849466051,0.061931465440156694,0.003835506411565323,2020,,,divide by 100,7.917031492456999,Saudi Arabia,Asia,1. 0 to <100
3599,100.0,107.984168342169,MYS,SVR_RBF,,0.19113783999479406,0.19113783999479406,0.0365336738778755,0.9729242535231125,0.07601583206545617,0.08677748447043876,0.007530331811017239,2020,,,divide by 100,7.984168342168999,Malaysia,Asia,1. 0 to <100
6479,0.0,8.49985325571231,VUT,Bayesian_ridge,,0.006084732297796061,0.006084732297796061,3.7023967135842536e-05,0.25890152717345905,0.005153165586322304,0.006119807682040221,3.7452046065158496e-05,2020,,,divide by 100,8.49985325571231,Vanuatu,Oceania,1. 0 to <100
287,0.0,8.70686810485105,AUS,POISSON,,0.05030969754613579,0.05030969754613579,0.0025310656671836615,0.48210990124061637,0.019122740844417698,0.023725057184778256,0.0005628783384209983,2020,,,divide by 100,8.70686810485105,Australia,Oceania,1. 0 to <100
5039,0.0,8.77440319100735,STP,Bayesian_ridge,,0.014451736950901697,0.014451736950901697,0.0002088527008980575,0.03319066246042901,0.00731141519925296,0.009083029286943529,8.250142102747389e-05,2020,,,divide by 100,8.77440319100735,Sao Tome and Principe,Africa,1. 0 to <100
1547,0.0,8.89285605964016,CYP,Bayesian_ridge,,0.0391774760978643,0.0391774760978643,0.0015348746333987287,0.004471601288974725,0.009588456537978253,0.011488069717409644,0.00013197574583206448,2020,,,divide by 100,8.89285605964016,Cyprus,Asia,1. 0 to <100
611,0.0,9.08517865641536,BLZ,Bayesian_ridge,,0.054327906039081775,0.054327906039081775,0.002951521374591298,0.3396118736043485,0.008343227608271164,0.011122923670534137,0.0001237194309805286,2020,,,divide by 100,9.08517865641536,Belize,North America,1. 0 to <100
6299,0.0,9.24729419871241,ARE,Bayesian_ridge,,0.0020320261234366976,0.0020320261234366976,4.1291301663291735e-06,0.12912292002555326,0.01026926723561236,0.011945885282323664,0.00014270417517843714,2020,,,divide by 100,9.24729419871241,United Arab Emirates,Asia,1. 0 to <100
4715,0.0,9.27092351850415,PRI,Bayesian_ridge,,0.05916891770203238,0.05916891770203238,0.0035009608220298804,0.9750101584845643,0.006139218975232825,0.008216923109623879,6.751782538947095e-05,2020,,,divide by 100,9.27092351850415,Puerto Rico,North America,1. 0 to <100
251,0.0,9.51640262673384,ARM,POISSON,,0.07259872947688467,0.07259872947688467,0.005270575521657883,0.9638530580077709,0.018119299694475996,0.023758200032754816,0.0005644520687963909,2020,,,divide by 100,9.51640262673384,Armenia,Asia,1. 0 to <100
