,mean,mean_se,mean_ci_lower,mean_ci_upper,year,pdq,geo
862,43.07080616288943,751.2000347388399,-1429.2542071104742,1515.3958194362533,2094-12-31,032,World
863,44.204396464825614,775.7105334331081,-1476.1603114924199,1564.569104422071,2095-12-31,032,World
864,45.366236615876815,800.6951576831535,-1523.9674350387236,1614.6999082704774,2096-12-31,032,World
865,46.55632661604304,826.1569285182687,-1572.6814988579956,1665.7941520900815,2097-12-31,032,World
866,47.77466646532428,852.0988479441687,-1622.3083867733183,1717.857719703967,2098-12-31,032,World
867,49.021256163720544,878.5238992981724,-1672.8539460183906,1770.896458345832,2099-12-31,032,World
868,50.296095711231835,905.4350475934582,-1724.323987912256,1824.9161793347196,2100-12-31,032,World
869,35.605571801473616,1.2471599347003657,33.161183246499576,38.049960356447656,2022-12-31,033,World
870,34.68154904586245,1.7546681729481082,31.242462622065457,38.12063546965944,2023-12-31,033,World
871,33.78493092215162,2.3903278404415897,29.099974443642694,38.46988740066054,2024-12-31,033,World
872,32.91571743034113,3.164219827208464,26.71396052984499,39.117474330837275,2025-12-31,033,World
873,32.07390857043099,4.085627529355663,24.066225758648525,40.081591382213446,2026-12-31,033,World
874,31.25950434242119,5.163245281198077,21.139729547926578,41.379279136915805,2027-12-31,033,World
875,30.472504746311735,6.405295885421978,17.91835550056206,43.02665399206141,2028-12-31,033,World
876,29.71290978210262,7.819606571451207,14.386762528785523,45.03905703541972,2029-12-31,033,World
877,28.98071944979385,9.413663391480364,10.530278239909155,47.43116065967854,2030-12-31,033,World
878,28.27593374938542,11.194652899044142,6.334817247831996,50.21705025093884,2031-12-31,033,World
879,27.598552680877333,13.169495476359721,1.7868158526491165,53.41028950910555,2032-12-31,033,World
880,26.94857624426959,15.344872729439961,-3.1268216527835726,57.02397414132275,2033-12-31,033,World
881,26.326004439562187,17.727250437175865,-8.41876796222444,61.07077684134882,2034-12-31,033,World
882,25.730837266755128,20.3228980456967,-14.101310964289855,65.56298549780011,2035-12-31,033,World
883,25.163074725848407,23.137905410345653,-20.186386556123534,70.51253600782034,2036-12-31,033,World
884,24.62271681684203,26.17819730461467,-26.68560708038624,75.93104071407029,2037-12-31,033,World
885,24.109763539735994,29.44954609190523,-33.61028616145056,81.82981324092255,2038-12-31,033,World
886,23.6242148945303,32.95758286862361,-40.97146054546626,88.21989033452685,2039-12-31,033,World
887,23.16607088122495,36.7078073231281,-48.77990942354178,95.11205118599169,2040-12-31,033,World
888,22.735331499819942,40.705596506946286,-57.04617162301421,102.5168346226541,2041-12-31,033,World
889,22.331996750315277,44.956212677809624,-65.78056097951458,110.44455448014511,2042-12-31,033,World
890,21.956066632710954,49.46481034534709,-74.99318014627362,118.90531341169553,2043-12-31,033,World
891,21.60754114700697,54.236442627646426,-84.69393305275295,127.90901534676689,2044-12-31,033,World
892,21.286420293203328,59.27606700885264,-94.89253618933074,137.46537677573738,2045-12-31,033,World
893,20.99270407130003,64.5885505734613,-105.59852886632798,147.58393700892805,2046-12-31,033,World
894,20.726392481297072,70.17867478119173,-116.82128257258807,158.2740675351822,2047-12-31,033,World
895,20.487485523194458,76.05113983670229,-128.5700095399614,169.54498058635033,2048-12-31,033,World
896,20.275983196992186,82.21056870049016,-140.85377060452436,181.4057369985087,2049-12-31,033,World
897,20.091885502690257,88.66151078075733,-153.68148244250384,193.86525344788433,2050-12-31,033,World
898,19.93519244028867,95.40844534055708,-167.06192424816155,206.93230912873886,2051-12-31,033,World
899,19.805904009787426,102.45578464995461,-181.0037439119153,220.6155519314902,2052-12-31,033,World
900,19.70402021118652,109.80787690907492,-195.51546374940776,234.92350417178082,2053-12-31,033,World
901,19.629541044485958,117.46900896464486,-210.6054858258307,249.86456791480262,2054-12-31,033,World
902,19.582466509685737,125.44340883985546,-226.28209691436442,265.4470299337359,2055-12-31,033,World
903,19.56279660678586,133.73524809499744,-242.553473122938,281.6790663365097,2056-12-31,033,World
904,19.570531335786324,142.34864403428438,-259.4276842195235,298.5687468910961,2057-12-31,033,World
905,19.60567069668713,151.28766177252336,-276.91269768273577,316.12403907611,2058-12-31,033,World
906,19.66821468948828,160.55631617377517,-295.0163825015368,334.3528118805134,2059-12-31,033,World
907,19.758163314189773,170.15857367282862,-313.7465127452598,353.2628393736393,2060-12-31,033,World
908,19.875516570791607,180.09835398916672,-333.1107709229207,372.86180406450393,2061-12-31,033,World
909,20.02027445929378,190.37953174210003,-353.1167511488223,393.15730006740984,2062-12-31,033,World
910,20.192436979696296,201.0059379748636,-373.7719621297283,414.15683608912093,2063-12-31,033,World
911,20.392004131999155,211.98136159470192,-395.0838299873788,435.8678382513771,2064-12-31,033,World
912,20.618975916202356,223.3095507352845,-417.05970092877516,458.2976527611799,2065-12-31,033,World
913,20.8733523323059,234.9942140471936,-439.70684377549,481.45354844010177,2066-12-31,033,World
914,21.155133380309785,247.03902192169016,-463.0324523622038,505.3427191228234,2067-12-31,033,World
915,21.464319060214013,259.44760765249094,-487.04364781374676,529.9722859341748,2068-12-31,033,World
916,21.800909372018584,272.2235685398664,-511.74748070909044,555.3492994531276,2069-12-31,033,World
917,22.164904315723497,285.37046694099075,-537.1509331399966,581.4807417714435,2070-12-31,033,World
918,22.55630389132875,298.89183127013945,-563.2609206713673,608.3735284540248,2071-12-31,033,World
919,22.975108098834344,312.79115695202404,-590.0842942097481,636.0345104074167,2072-12-31,033,World
920,23.42131693824028,327.0719073312831,-617.6278417858967,664.4704756623772,2073-12-31,033,World
921,23.89493040954656,341.7375145409027,-645.8982902568557,693.6881510759488,2074-12-31,033,World
922,24.395948512753183,356.79138033211757,-674.9023069325299,723.6942039580363,2075-12-31,033,World
923,24.924371247860147,372.23687686814424,-704.6465011313734,754.4952436270936,2076-12-31,033,World
924,25.480198614867454,388.0773474839166,-735.1374256694447,786.0978228991797,2077-12-31,033,World
925,26.063430613775104,404.3161074138282,-766.381578286756,818.5084395143064,2078-12-31,033,World
926,26.674067244583096,420.95644448933854,-798.385403014555,851.7335375037211,2079-12-31,033,World
927,27.312108507291427,438.00161980816125,-831.1552914869102,885.7795085014931,2080-12-31,033,World
928,27.9775544019001,455.45486837663145,-864.6975841997283,920.6526930035285,2081-12-31,033,World
929,28.670404928409116,473.3193997267324,-899.0185717201039,956.359381576922,2082-12-31,033,World
930,29.390660086818475,491.59839850916154,-934.1244958487072,992.9058160223441,2083-12-31,033,World
931,30.138319877128176,510.2950250637188,-970.0215507377249,1030.2981904919811,2084-12-31,033,World
932,30.91338429933822,529.4124159682127,-1006.7158839666964,1068.542652565373,2085-12-31,033,World
933,31.715853353448605,548.9536845670024,-1044.2135975784372,1107.6453042853345,2086-12-31,033,World
934,32.54572703945933,568.9219214802165,-1082.5207490770897,1147.6122031560083,2087-12-31,033,World
935,33.4030053573704,589.3201950946258,-1121.6433523902144,1188.4493631049552,2088-12-31,033,World
936,34.2876883071818,610.1515520370814,-1161.5873787967143,1230.1627554110778,2089-12-31,033,World
937,35.199775888893555,631.4190176313739,-1202.3587578222607,1272.7583096000478,2090-12-31,033,World
938,36.139268102505646,653.1255963393156,-1243.9633781037983,1316.2419143088096,2091-12-31,033,World
939,37.106164948018076,675.2742721867983,-1286.4070882246042,1360.6194181206401,2092-12-31,033,World
940,38.10046642543085,697.8680091755343,-1329.6956975212845,1405.896630372146,2093-12-31,033,World
941,39.12217253474397,720.9097516811457,-1373.8349768640155,1452.0793219335033,2094-12-31,033,World
942,40.17128327595743,744.402424838226,-1418.83065941125,1499.173225963165,2095-12-31,033,World
943,41.24779864907123,768.3489349129669,-1464.688441340054,1547.1840386381964,2096-12-31,033,World
944,42.351718654085374,792.7521696639014,-1511.413982553148,1596.1174198613185,2097-12-31,033,World
945,43.48304329099986,817.614998691291,-1559.012907363694,1645.9789939456937,2098-12-31,033,World
946,44.64177255981469,842.940273775649,-1607.4908051587904,1696.7743502784197,2099-12-31,033,World
947,45.82790646052986,868.7308292058685,-1656.8532310425894,1748.5090439636492,2100-12-31,033,World
948,34.61752646935065,2.18740511696954,30.330291220491727,38.90476171820957,2022-12-31,110,World
949,33.489395737234986,2.7924146200405984,28.016363652052313,38.96242782241766,2023-12-31,110,World
950,32.38416588193601,3.437582261228787,25.64662845603383,39.121703307838196,2024-12-31,110,World
951,31.30137201924834,4.118607008932603,23.229050615266203,39.37369342323048,2025-12-31,110,World
952,30.24055870204299,4.831910645668041,20.77018786001795,39.71092954406803,2026-12-31,110,World
953,29.20127972869623,5.574452300995762,18.275553985208102,40.12700547218435,2027-12-31,110,World
954,28.183097955407263,6.343604537410237,15.749861529918327,40.6163343808962,2028-12-31,110,World
955,27.185585112325843,7.1370668859547814,13.197191060601034,41.17397916405065,2029-12-31,110,World
956,26.208321623412473,7.952803343198354,10.621113494613965,41.79552975221098,2030-12-31,110,World
957,25.25089642995541,8.788995847572709,8.024781108440816,42.47701175147,2031-12-31,110,World
958,24.312906817670253,9.644008786967722,5.410996928625703,43.2148167067148,2032-12-31,110,World
959,23.393958247309367,10.51636134795621,2.7822687569061024,44.005647737712636,2033-12-31,110,World
960,22.493664188709932,11.404705580961908,0.1408519957416381,44.84647638167823,2034-12-31,110,World
961,21.611645958210772,12.307808723526433,-2.5112158685089305,45.73450778493047,2035-12-31,110,World
962,20.7475325593696,13.22453875659583,-5.172087115712337,46.667152234451535,2036-12-31,110,World
963,19.900960526913686,14.153852457085057,-7.840080531466775,47.642001585294146,2037-12-31,110,World
964,19.071573773858297,15.094785406850622,-10.513661977929708,48.6568095256463,2038-12-31,110,World
965,18.259023441728605,16.046443555574022,-13.191428007151327,49.70947489060853,2039-12-31,110,World
966,17.46296775382207,17.007996032792118,-15.8720919196506,50.79802742729474,2040-12-31,110,World
967,16.683071871449584,17.978668975066466,-18.554471809648334,51.9206155525475,2041-12-31,110,World
968,15.919007753094872,18.957740186322155,-21.237480240364206,53.075495746553955,2042-12-31,110,World
969,15.170454016432961,19.94453448821116,-23.920115268877915,54.26102330174384,2043-12-31,110,World
970,14.437095803149637,20.938419646701586,-26.601452597571352,55.47564420387063,2044-12-31,110,World
971,13.71862464650505,21.938802783543213,-29.280638673166735,56.71788796617683,2045-12-31,110,World
972,13.014738341585765,22.945127198622533,-31.956884588404822,57.98636127157636,2046-12-31,110,World
973,12.325140818190656,23.95686954278604,-34.629460667994536,59.279742304375844,2047-12-31,110,World
974,11.649542016297218,24.97353729140966,-37.29769164143369,60.59677567402812,2048-12-31,110,World
975,10.987657764055884,25.99466647750411,-39.960952321982845,61.93626785009461,2049-12-31,110,World
976,10.339209658261032,27.01981964997325,-42.61866372445419,63.297083040976254,2050-12-31,110,World
977,9.703924947248426,28.048584028159887,-45.27028956529035,64.6781394597872,2051-12-31,110,World
978,9.081536416169808,29.0805698283042,-47.91533309720856,66.07840592954818,2052-12-31,110,World
979,8.471782274596404,30.115408741219408,-50.553334237896365,67.49689878708917,2053-12-31,110,World
980,7.874406046404057,31.152752543522567,-53.18386695818874,68.93267905099685,2054-12-31,110,World
981,7.2891564618936835,32.19227182727424,-55.806536900087266,70.38484982387463,2055-12-31,110,World
982,6.715787352101657,33.23365483497844,-58.42097919909152,71.85255390329483,2056-12-31,110,World
983,6.154057545255678,34.276606388653,-61.02685648875973,73.33497157927108,2057-12-31,110,World
